text,label
"Beredar Undangan Aksi Besar-besaran 5 Juli 2021: Mahasiswa Bergerak Lakukan Perlawanan, Suarakan Kebenaran https://harianterbit.com/read/137747/Beredar-Undangan-Aksi-Besar-besaran-5-Juli-2021-Mahasiswa-Bergerak-Lakukan-Perlawanan-Suarakan-Kebenaran… #Mahasiswa #jokowi",1
ini adalah aksi melawan kezoliman & kesewenangan institusi yg zolim,1
aksi damai bergandengan tangan semua komponen..akan membuat rantai manusia panjang melawan kezoliman,1
Bareskrim ringkus penjual kripik jamur bernarkoba: Penyidik Direktorat Tindak Pidana Narkoba Bareskrim Polri… https://goo.gl/fb/ZgY4bH,1
Bareskrim Ringkus Penjual Kripik Jamur Bernarkoba Penyidik Direktorat Tindak Pidana Narkoba Bareskrim Polri meringk…https://lnkd.in/f3Asdw4,1
"*WASPADALAH KRIPIK NARKOBA BERBAHAN JAMUR KOTORAN HEWAN BEREDAR , PERACIK NYA TELAH DI RINGKUS BARESKRIM POLRI* http://oborkeadilan.com/2017/10/sukses-peredaran-kripik-narkoba_28.html?m=1",1
"Waspada, Kripik Jamur Kemasan Positif Mengandung #Narkoba https://goo.gl/fb/tysFbN #kesehatan #bnnpjatim #kripikjamur #narkotika",1
"#Nasional Hati-hati, Beredar Kripik Jamur Mengandung Narkoba - Tribunnews http://dlvr.it/PyLKPk #BPN_FreeDrug",1
Berita Terkini: Gila! Kripik ‘Narkoba’ Jamur Masih Bisa Beredar di Masyarakat,1
Berita Terbaru: Gila! Kripik ‘Narkoba’ Jamur Masih Bisa Beredar di Masyarakat: SURABAYA |… https://goo.gl/fb/9Yrgye,1
"*BIAYA tilang terbaru di indonesia*: *KAPOLRI BARU MANTAB* Sebagai berikut : 1. Tidak ada STNK Rp. 50, 000 2. Tdk bawa SIM Rp. 25,000 3. Tdk pakai Helm Rp. 25,000 4. Penumpang tdk Helm Rp. 10,000 5. Tdk pake sabuk Rp. 20,000 6. Melanggar lampu lalin - Mobil Rp. 20,000",1
"- Motor Rp. 10.000 7. Tdk pasang isyarat mogok Rp. 50,000 8. Pintu terbuka saat jalan Rp. 20,000 9. Perlengkapan mobil Rp. 20,000 10. Melanggar TNBK Rp. 50,000 11. Menggunakan HP/SMS Rp. 70,000 12. Tdk miliki spion, klakson - Motor Rp. 50,000 - Mobil Rp. 50,000",1
"*BIAYA tilang terbaru di indonesia*: *KAPOLRI BARU MANTAB* 1. Tidak ada STNK Rp. 50, 000 2. Tdk bawa SIM Rp. 25,000 3. Tdk pakai Helm Rp. 25,000 4. Penumpang tdk Helm Rp. 10,000 5. Tdk pake sabuk Rp.... https://facebook.com/100005398750542/posts/1276647282525218/",1
"BIAYA tilang terbaru di indonesia: Kapolri baru mantap 1. Tidak ada STNK Rp. 50,000 2. Tdk bawa SIM Rp. 25,000 3. Tdk pakai Helm Rp. 25,000 4. Penumpang tdk Helm Rp. 10,000 5. Tdk pake sabuk Rp. 20,000 6.... https://facebook.com/100002466882536/posts/3493632527395609/",1
"BIAYA tilang terbaru di indonesia: Kapolri baru mantap 1. Tidak ada STNK Rp. 50,000 2. Tdk bawa SIM Rp. 25,000 3. Tdk pakai Helm Rp. 25,000 4. Penumpang tdk Helm Rp. 10,000 5. Tdk pake sabuk Rp.... https://facebook.com/100000300491413/posts/2995870873766233/",1
"BIAYA tilang terbaru di indonesia: Kapolri baru mantap 1. Tidak ada STNK Rp. 50,000 2. Tdk bawa SIM Rp. 25,000 3. Tdk pakai Helm Rp. 25,000 4. Penumpang tdk Helm Rp. 10,000 5. Tdk pake sabuk Rp.... https://facebook.com/100003911120311/posts/1539567386183617/",1
"Info Lalu lintas BIAYA tilang terbaru di indonesia: Kapolri baru mantap 1. Tidak ada STNK Rp. 50,000 2. Tdk bawa SIM Rp. 25,000 3. Tdk pakai Helm Rp. 25,000 4. Penumpang tdk Helm Rp. 10,000 5. Tdk pake... https://facebook.com/100001717500787/posts/2548156071918285/",1
"Bahaya, Kangkung Bisa Mengandung Lintah http://dlvr.it/PGWVgk",1
Bahaya Sayuran kangkung mengandung LINTAH http://fb.me/2SisK70Eq,1
Adnan TeKaJe2: Bahaya Sayuran kangkung mengandung LINTAH: http://adnan-tekaje2.blogspot.com/2013/02/bahaya-sayuran-kangkung-mengandung.html,1
Anak Ini Meninggal Karena Makan Sayur Kangkung Mengandung Lintah: Anak Ini Meninggal Karena Makan Sayur Kangku... http://bit.ly/1179hX2,1
KANGKUNG MENGANDUNG LINTAH??? http://fb.me/29E0y7SSC,1
Bahaya Sayuran kangkung mengandung LINTAH ~ Adnan TeKaJe2 http://fb.me/1iKKwX305,1
"Ewww.. Jadi takut makan kangkung! ""Kangkung mengandung telur lintah, dan tidak akan mati, trus tumbuh di Lambung manusia?""",1
WowTangan melipat Diam-Diam David Beckham Ke Wamena-Papua - Potret Anak Melanesia,1
Diam-Diam David Beckham Ke Wamena-Papua - Potret Anak Melanesia,1
Potret Anak Melanesia: Diam-Diam David Beckham Ke Wamena-Papua:,1
Potret Anak Melanesia: Diam-Diam David Beckham Ke Wamena-Papua https://potretanakmelanesia.blogspot.com/2016/02/diam-diam-david-beckham-ke-wamena-papua.html?m=0,1
Diam-Diam David Beckham Ke Wamena-Papua - Potret Anak Melanesia https://potretanakmelanesia.blogspot.com/2016/02/diam-diam-david-beckham-ke-wamena-papua.html?m=0,1
Potret Anak Melanesia: Diam-Diam David Beckham Ke Wamena-Papua http://fb.me/19BL6av5Q,1
"Remaja 14 Tahun Alami Gangguan Syaraf, Diduga Terlalu Lama Main Game Online",1
"Remaja 14 Tahun Alami Gangguan Syaraf, Diduga Terlalu Lama Main Game Online https://bonsaibiker.com/2021/03/17/remaja-14-tahun-alami-gangguan-syaraf/",1
"Remaja 14 Tahun Alami Gangguan Syaraf, Diduga Terlalu Lama Main Game Online",1
"Tubuhnya Tak Bisa Diam, Remaja di Aceh Diduga Gangguan Saraf Akibat Kebanyakan Main Game",1
"Tubuhnya Tak Bisa Diam, Remaja di Aceh Diduga Gangguan Saraf Akibat Kebanyakan Main Game #RancahPost",1
Heboh! Remaja Aceh diduga gangguan saraf gegara kebanyakan main game online,1
"Dipercayai ketagihan main ‘Online Game', budak 12 tahun dilapor meninggal dunia akibat gangguan saraf - https://beritaperak.com/?p=4613",1
Gadis manusia setengah ular gemparkan Thailand https://buanatv.com/2020/01/gadis-manusia-setengah-ular-gemparkan.html,1
Gadis Ular Gemparkan Thailand https://helloworld-ntjsvrx6uq-an.a.run.app/aHR0cCUzQSUyRiUyRnc5bm5sOS5jbiUyRkU2Tm42MWtMcTZ4aQ%3D%3D,1
Kisah Aneh dan Pelik: Gadis Ular Gemparkan Thailand http://wuyangxuan.net/26kZO3I2X7Fd,1
BIAR BETUL!! Gadis Ular Ini Gemparkan Penduduk Thailand... #update #viral http://fb.me/3ZFRcd793,1
Cerita Terkini : Gadis ular gemparkan Thailand: http://critaa.blogspot.com/2014/01/gadis-ular-gemparkan-thailand_28.html,1
"Gadis Ular Gemparkan Thailand.. Gadis berusia 8 tahun, Mai Li Fay, dari Bangkok,adalah jauh dari kehidupan biasa..",1
"Pare dapat membunuh sel kanker !!! Potong 2-3 irisan tipis pare taruh dalam gelas,tuang air panas, air akan menjadi alkalin(basa),minum setiap hari,terhadap siapapun akan bermanfaat. Tdk membunuh SEL SEHAT !",1
"Selamat Pagi Indonesia Pare dapat membunuh sel kanker! Potong 2-3 irisan tipis pare taruh dalam gelas,tuang air panas, air akan menjadi alkalin(basa),minum setiap hari,terhadap siapapun akan bermanfaat.",1
"Petani Desa Air Duren Panen Sayuran Pare, Tumbuhan Ini Dipercaya Membunuh Sel Kanker - Pos Belitung http://dlvr.it/Qy3S2B",1
"kasiat air PARE Pare dapat membunuh sel kanker! Potong 2-3 irisan tipis pare taruh dalam gelas,tuang air panas, air akan menjadi alkalin(basa),minum setiap hari,terhadap siapapun akan bermanfaat. Air panas...",1
"Pare dapat membunuh sel kanker! Potong 2-3 irisan tipis pare taruh dalam gelas, . tuang air panas, air akan menjadi alkalin(basa), . minum setiap hari,terhadap siapapun akan bermanfaat. Air panas pare tsb akan... https://facebook.com/keeke2810/videos/2014763278833933/",1
"AIR PANAS PARE DAPAT MEMBUNUH SEL KANKER [MISINFORMASI] Beredar pesan berantai, bahwa Air pare yang panas dapat membunuh sel kanker. Hasil penelusuran JSH ke sumber-sumber terkait, bahwa berita ini adalah misinformasi. Selengkapnya di http://bit.ly/2ATz3aF",0
Ada beberapa manfaat rutin minum air rebusan pare untuk kesehatan seperti mengobati kanker. #pare,1
( obat herbal ) jus daun pepaya ternyata bisa mengobati DBD http://bit.ly/1J7k1xM,1
"Jus Daun Pepaya, Obat DBD Alternatif.. Bantu Share Ya... http://fb.me/7yxQSyCTF",1
"Dok, jus daun pepaya jg bagus buat paru² basah jg obat DBD. Emang sihh pait banget, tp efeknya cepet turunin demam. Caranya : 2 lembar daun pepaya. Tumbuk/uleg halus banget, jgn dicampur air, peras. Hasilnya cuma 1 ~ 2 sdm, minum setiap pagi pas perut masih kosong. Sehari 1x.",1
"Ada obat dbd yang insyaallah ampuh ka , daun pepaya yang gak muda gak terlalu tua di press 20 biji trus di ancurin seperti jus trus di minumin 3 kali dalam sehari , insyaallah sembuh ka , soalnya om saya kemarin kena DBD pake itu",1
( obat herbal ) jus daun pepaya ternyata bisa mengobati DBD http://dlvr.it/8X6Rjs,1
"Bantu Share yaa... Jus Daun Pepaya, Obat DBD Alternatif.. http://fb.me/2HtziiATD",1
"Jus Daun Pepaya, Obat DBD Alternatif http://bit.ly/1E6BgbA",1
Ayo tusuk jari swami anda sbg pertolongan pertama stroke,1
Pertolongan Pertama Stroke: tusuk ujung jari/bagian bawah daun telinga dgn jarum steril/dibakar untuk meminimalisir pecahnya pembuluh darah.,1
Info pertolongan stroke update Buat yg kemarin ada posting ttg pertolongan pertama untuk Stroke dgn tusuk jari… — https://path.com/p/2IzMzC,1
"Pertolongan pertama pada penderita stroke: tusuk ujung jari (tengah, jempol, manis, kelingking) pd kedua tangan dengan jarum",1
"Pertolongan pertama pada penderita stroke: tusuk ujung jari (tengah, jempol, manis, (cont) http://tl.gd/gq3kan",1
"pertolongan pertama untuk stroke apa ya dok, jari tusuk jarum kah",1
Banyak yang percaya bahwa tusuk jari adalah pertolongan pertama yang paling tepat saat serangan stroke terjadi. Padahal faktanya hal tersebut tidak membantu penderita mengurangi rasa sakitnya lho justru bisa membuat orang yang mengalaminya semakin menderita...,0
"Pemimpin tertinggi FPI Rizieq Shihab resmi masuk ke dalam daftar orang paling berbahaya di dunia, interpol bahkan memasukkan pria berkacamata tersebut ke dalam daftar hitam dan orang yang paling di cari oleh pihak interpol sejak 2017 silam.",1
FPI masuk daftar hitam Interpol Internasional sebagai Ormas ilegal terlarang FPI satu barisan dengan Teroris ISIS,1
FPI masuk daftar hitam Interpol Internasional sebagai Ormas ilegal terlarang. FPI satu barisan dengan Teroris ISIS,1
FPI masuk daftar hitam interpol internasional sebagai ormas ilegal terlarang. FPI satu barisan dengan Teroris ISIS. FPI Ngehoax Ditengah Pandemi #FPIBibitTerorisme,1
FPI MASUK DALAM DAFTAR HITAM INTERPOL Internasional sebagai Ormas ilegal TERLARANG. FPI SATU BARISAN dengan Teroris ISIS #NegaraDamaiTanpaFPI Dunia Internasional Kategorikan FPI Sebagai Organisasi Teroris. ,1
Fakta FPI Masuk Daftar Hitam Interpol Sebagai Ormas Ilegal Terlarang. #FPITerlarang,1
"FPI MASUK DALAM DAFTAR HITAM INTERPOL Internasional sebagai Ormas ilegal TERLARANG. FPI SATU BARISAN dengan Teroris ISIS #NegaraDamaiTanpaFPI ••• Dunia Internasional Kategorikan FPI Sebagai Organisasi Teroris, Benarkah. http://jabar.suara.com/read/2020/11/2… ",1
"Berarti hampir sama seperti kisah zombie.... Pemutar balikan fakta dan sejarah. Orang US menggambarkan sosok zombie yang haus darah, dan mayat hidup. Padahal zombie adalah seorang pahlawan Islam disana",1
"Sama halnya seperti Zombie. Asal kata Zombie sebenarnya adalah nama seorg pahlawan islam di Brazil. Ia merupakan komandan pasukan islam, dan bahkan sukses mendirikan daulah islamiyyah di Brazil ",1
Nama pahlawan itu adalah - Zombie. Para penjarah Kristian yang merasakan Islam di Brazil telah mati tetiba tersentak. Rupanya Islam belum mati. Zombie telah menghidupkan Islam kembali di bumi Brazil dan oleh itu pasukan Salibi pun segera menjadikan Zombie sebagai sasaran.,1
Ternyata Zombie adalah Nama Pahlawan Islam di Brazil https://bengkulutoday.com/ternyata-zombie-adalah-nama-pahlawan-islam-di-brazil,1
Ternyata Zombie adalah Pahlawan Islam http://dlvr.it/QzvmNs,1
Ternyata Zombie adalah Pahlawan Islam : KOMANDAN DAN KEJAYAAN ISLAM DI BRAZIL http://dlvr.it/QpCBcl,1
ZOMBIE ADALAH PAHLAWAN ISLAM yang Sengaja Dibuat Jelek Dalam Film Barat Apa yang terlintas dalam pikiran Anda... https://fb.me/Y3FhSFTD,1
"“Semua aktifitas HP dll….terpantau 100% Mulai besok dan seterusnya ada peraturan komunikasi baru. Setelah dilantiknya Badan Siber Sandi Nasional (BSSN), oleh Bpk Jokowi, Presiden NKRI: .Semua panggilan dicatat. .Semua rekaman panggilan telepon tersimpan. ",1
"Semua aktifitas HP dll....terpantau 100% Mulai besok dan seterusnya ada peraturan komunikasi baru. Setelah dilantikn ya Badan Siber & Sandi Nasional (BSSN), oleh Bpk Jokowi , Presiden NKRI: Semua panggilan... https://facebook.com/100002844443492/posts/1876034702501326/",1
"Semua aktifitas HP dll....terpantau 100% Mulai besok dan seterusnya ada peraturan komunikasi baru. Setelah dilantikn ya Badan Siber & Sandi Nasional (BSSN), oleh Bpk Jokowi , Presiden NKRI: .Semua panggilan... https://facebook.com/100004048294478/posts/1582743805203881/",1
"u*Semua aktifitas HP dll....terpantau 100%* *Mulai besok Senin, 18 Maret 2019 dan seterusnya ada peraturan komunikasi baru.* *Setelah dilantikn ya Badan Siber & Sandi Nasional (BSSN), oleh Bpk Jokowi , Presiden... https://facebook.com/FitKom.SKom/posts/10213228321601489",1
"*Semua aktifitas HP dll.... Terpantau 100%* *Mulai besok dan seterusnya ada peraturan komunikasi baru.* *Setelah dilantiknya Badan Siber & Sandi Nasional (BSSN), oleh Bpk Jokowi , Presiden NKRI:* *.Semua... https://facebook.com/100000601578298/posts/2548993365130691/",1
"*SEKILAS IMPO* *PERHATIAN.* Semua aktifitas HP dll....terpantau 100%* *Mulai besok dan seterusnya ada peraturan komunikasi baru.* *Setelah dilantikn ya Badan Siber & Sandi Nasional (BSSN), oleh Bpk Jokowi... https://facebook.com/100004540412947/posts/1091876050973732/",1
"Semua aktifitas HP dll....terpantau 100% Mulai besok dan seterusnya ada peraturan komunikasi baru. Setelah dilantikn ya Badan Siber & Sandi Nasional (BSSN), 17 Mei 2018 , oleh Bpk Jokowi , Presiden NKRI:... https://facebook.com/100000816211347/posts/1793229927380864/",1
Tips Memutihkan Kulit Ketiak Hitam dengan Minyak Kayu Putih,1
Tips Memutihkan Kulit Ketiak Hitam dengan Minyak Kayu Putih – http://Fimela.com https://masasih.id/kesehatan/tips-memutihkan-kulit-ketiak-hitam-dengan-minyak-kayu-putih-fimela-com/,1
Tips Memutihkan Kulit Ketiak Hitam dengan Minyak Kayu Putih http://dlvr.it/RGwhJR,1
Tips Memutihkan Kulit Ketiak Hitam dengan Minyak Kayu Putih https://newsmedia.co.id/tips-memutihkan-kulit-ketiak-hitam-dengan-minyak-kayu-putih/?utm_source=dlvr.it&utm_medium=twitter,1
Memutihkan Ketiak dengan Minyak Kayu Putih,1
"Zalim, Ketika Sertifikasi Halal Dihapus Oleh : Heni Andriani  Ibu Pemerhati Umat dan Member Akademi Menulis Kreatif  #AlQuranHargaMati",1
"Zalim, Ketika Sertifikasi Halal Dihapus Oleh : Heni Andriani  Ibu Pemerhati Umat dan Member Akademi Menulis Kreatif  ",1
*Innalillahi...pasal 14 UU No.33 thn 2014 ttg Jaminan Produk Halal dihapus.oleh pemerintah. Sebagaimana l3mbaga MUI adalah sebagai lembaga sertifikasi halal produk utk muslim diindonesia. Siap siap akan banjir barang produk apapun yg tidak jelas halalnya.,1
"Beberapa poin krusial dalam UU Ciptaker tentang sertifikasi halal dan auditor halal yang dihapus, sangat mempertaruhkan kehalalan produk. Terlebih lagi peran MUI yang direduksi oleh pemerintah. Begitulah jika negara berlandaskan pada #kapitalisme https://facebook.com/646175532097434/posts/3311345658913728/",1
Tapi kewajiban sertifikasi halal dihapus di omnibus law? Ironi banget pak,1
"Sertifikasi Halal Dihapus, Harapan Rakyat Menjadi Pupus - https://muslimahnews.com/2020/02/11/sertifikasi-halal-dihapus-harapan-rakyat-menjadi-pupus/?utm_campaign=Share+MuslimahNews&utm_medium=twitter&utm_source=socialnetwork…",1
"Sertifikasi Halal Dihapus, Harapan Rakyat Menjadi Pupus – Muslimah News - https://muslimahnews.com/2020/02/11/sertifikasi-halal-dihapus-harapan-rakyat-menjadi-pupus/?utm_campaign=Share+MuslimahNews&utm_medium=twitter&utm_source=socialnetwork",1
Mata Anak Ini Mendadak Juling Akibat Main Game di Ponsel 10 Jam Tiap Hari https://health.detik.com/true-story/d-4674143/mata-anak-ini-mendadak-juling-akibat-main-game-di-ponsel-10-jam-tiap-hari?utm_content=detikhealth&utm_term=echobox&utm_medium=oa&utm_campaign=detikcomsocmed&utm_source=Facebook#Echobox=1566357415,1
Mata Anak Ini Mendadak Juling Akibat Main Game di Ponsel 10 Jam Tiap Hari https://ift.tt/2zdhyAI,1
Mata Anak Ini Mendadak Juling Akibat Main Game di Ponsel 10 Jam Tiap Hari http://dlvr.it/RBbNS7,1
Mata Anak Ini Mendadak Juling Akibat Main Game di Ponsel 10 Jam Tiap Hari | Teras Jabar http://bit.ly/30jLx69,1
Mata Anak Ini Mendadak Juling Akibat Main Game di Ponsel 10 Jam Tiap Hari https://shioularcantik.blogspot.com/2019/08/mata-anak-ini-mendadak-juling-akibat.html,1
RACUN DARI NASI Keluarkan nasi dari rice cooker kalau sdh matang. Kalau lebih dari 12 jam menjadi pemicu diabetes.H Kebiasaan yang Jadi Pemicu Anak Menderita Kanker dan Diabetes Hari ini saya cukup Shock.... https://facebook.com/100000577968150/posts/3111428212219747/,1
RACUN DARI NASI Keluarkan nasi dari rice cooker kalau sdh matang. Kalau lebih dari 12 jam menjadi pemicu diabetes.H Kebiasaan yang Jadi Pemicu Anak Menderita Kanker dan Diabetes Hari ini saya cukup Shock.... https://facebook.com/100000547860249/posts/2860790133949221/,1
Keluarkan nasi dari Rice Cooker kalau sudah matang karena jika disimpan lebih dari 12 jam akan menjadi pemicu Diabetes H,1
"RACUN DARI NASI MUDAH2AN GA BOSAN BACAX YA !!! Keluarkan nasi dari rice cooker kalau sdh matang, Kalau lebih dari 12 jam menjadi pemicu diabetes. Kebiasaan yang Jadi Pemicu Anak Menderita Kanker dan Diabetes... https://facebook.com/100001847510593/posts/2836814096390146/",1
RACUN DARI NASI #copasDariFP Keluarkan nasi dari rice cooker kalau sudah matang. Kalau lebih dari 12 jam menjadi pemicu diabetes. Kebiasaan yang Jadi Pemicu… https://instagram.com/p/Bu5U9k3HIn1p_ngeFruuP8HHEdza32tpR8JZUU0/?utm_source=ig_twitter_share&igshid=jlrc6qr6pkkp,1
RACUN DARI NASI Keluarkan nasi dari rice cooker kalau sdh matang. Kalau lebih dari 12 jam menjadi pemicu diabetes.H Kebiasaan yang Jadi Pemicu Anak Menderita Kanker dan Diabetes Hari ini saya cukup Shock.... https://facebook.com/937731209633685/posts/2277218075684985/,1
RACUN DARI NASI Keluarkan nasi dari rice cooker kalau sdh matang. Kalau lebih dari 12 jam menjadi pemicu diabetes.H Kebiasaan yang Jadi Pemicu Anak Menderita Kanker dan Diabetes Hari ini... https://facebook.com/story.php?story_fbid=1947522561924852&id=100000013801790,1
goo.gl/e25ksj Polres Banyumas Ungkap Produksi Gula Merah Palsu,1
"Menjelang Ramadhan 2017 ini, Kepolisian Resor Banyumas, Jawa Tengah mengungkap praktek produksi gula merah palsu. … http://bit.ly/2pSkagf",1
playlist http://youtu.be/_gvp-0TSR8I?a NET JATENG - PRODUKSI GULA MERAH PALSU,1
Polisi Banyumas Ungkap Produksi Gula Merah Palsu http://dlvr.it/P8LWZC,1
Polres Banyumas Ungkap Kasus Produksi Gula Merah Palsu http://jowonews.com/2017/05/15/polres-banyumas-ungkap-kasus-produksi-gula-merah-palsu/,1
Polisi ungkap produksi gula merah palsu http://dlvr.it/P8KF5s,1
"Bupati Banyumas Achmad Husein memastikan saat ini tidak ada lagi produksi maupun peredaran gula merah palsu di Kabupaten Banyumas, Jawa Tengah. http://hukumbisnis.net/read/771/index.html#.XrABxzWpMEU.twitter",0
Sidoarjo : Mayat baru dimasukan di liang lahat langsung terbakar padahal belum sampai ditutup papan penutup. Subhanallah ya Allah. Dosa apakah yg dia lakukan sehingga begitu cepat engkau… https://instagram.com/p/BxAsmANAmBj/?utm_source=ig_twitter_share&igshid=1d9b4lzwdab6o,1
Wallahua'lam... kita ambil hikmahnya dari kejadian ini... . Sidoarjo : Mayat baru dimasukan di liang lahat langsung terbakar padahal… https://instagram.com/dwiputrafandhii/p/BxB9eMqAy1o/?utm_source=ig_twitter_share&igshid=nzakeeyon9ry,1
Sidoarjo : Mayat baru dimasukan di liang lahat langsung terbakar padahal belum sampai ditutup papan penutup. Subhanallah ya Allah. Dosa apakah yg dia lakukan sehingga begitu cepat engkau… https://instagram.com/p/BxEpN93Fk-9/?utm_source=ig_twitter_share&igshid=11vflj4ujnku8,1
